"seqname","seqdate","tissue","Name","Formula","ion.mode.seq","m.z","RT.seq","RT.library","RT.diff","mzCloud.Best.Match","mzCloud.Best.Match.Confidence","Annot..DeltaMass..ppm.","Calc..MW","CJ","Detected.in","confirmation","HMDB.ID"
"ldlr_serum_apr2022","2023-04","Serum","Proline betaine","C7H13NO2","Posi",144.10134,12.104,10.77,1.334,87.5,9.4,-3.96,143.09406,"CJ1156","Posi","DDA","HMDB0004827"
"ldlr_serum_apr2022","2023-04","Serum","Prolylleucine","C11H20N2O3","Posi",229.15299,17.285,NA,NA,73.2,8.7,-7.39,228.14571,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Propionylcarnitine","C10H19NO4","Posi",218.13794,13.48,10.58,2.9,84.3,52.6,-1.4,217.1311,"CJ0639","Posi","Carnitines","HMDB0000824"
"ldlr_serum_apr2022","2023-04","Serum","Prostaglandin D2","C20H32O5","Nega",351.22057,1.888,2.64,-0.752,54.6,7.7,8.16,352.22785,"CJ1157","Nega","DDA","HMDB0001403"
"ldlr_serum_apr2022","2023-04","Serum","Psilocybin","C12H17N2O4P","Nega",283.08209,16.711,NA,NA,66,8.3,-11.35,284.08937,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Pyridoxamine 5-phosphate","C8H13N2O5P","Posi",249.06016,9.633,NA,NA,56.3,7.8,-13.41,248.05288,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Pyrocatechol sulfate","C6H6O5S","Nega",188.9867,2.334,2.1425,0.1915,70.1,8.5,2.02,189.99398,"CJ1042",NA,"DDA","HMDB0059724"
"ldlr_serum_apr2022","2023-04","Serum","Pyroglutamic acid","C5H7NO3","Nega",128.03567,14.654,14.24,0.414,72.4,8.6,2.73,129.04295,"CJ0503","not detected in both","Sigma","HMDB0000267"
"ldlr_serum_apr2022","2023-04","Serum","Pyroglutamic acid","C5H7NO3","Posi",130.04942,14.664,14.24,0.423999999999999,81.8,9.1,-3.89,129.04209,"CJ0503","not detected in both","Sigma","HMDB0000267"
"ldlr_serum_apr2022","2023-04","Serum","Pyruvaldehyde","C3H4O2","Posi",73.02829,14.818,15.14,-0.322000000000001,62.4,8.1,-2.94,72.02092,"CJ0506","Nega","Sigma","HMDB0001167"
"ldlr_serum_apr2022","2023-04","Serum","Pyruvic acid","C3H4O3","Nega",87.00875,3.684,3.77,-0.0859999999999999,93,9.6,-0.19,88.01603,"CJ0505","Nega","Sigma","HMDB0000243"
"ldlr_serum_apr2022","2023-04","Serum","Quinaldic acid","C10H7NO2","Posi",174.05428,3.503,2.89,0.613,58.1,37.4,-7.14,173.04644,"CJ0039","Both","Sigma","HMDB0000842"
"ldlr_serum_apr2022","2023-04","Serum","Quinoline","C9H7N","Posi",130.06482,3.728,NA,NA,93,66.5,-2.36,129.05754,"CJ0509","not detected in both","Sigma","HMDB0033731"
"ldlr_serum_apr2022","2023-04","Serum","Rexamino","C9H10N2O","Posi",163.08605,3.593,NA,NA,55.8,7.8,-3.18,162.0788,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Riboflavin","C17H20N4O6","Nega",375.13148,8.62,8.47,0.149999999999999,67.8,26.9,1.26,376.13876,"CJ0517","Both","Sigma","HMDB0000244"
"ldlr_serum_apr2022","2023-04","Serum","S-Adenosylmethionine","C15H22N6O5S","Posi",399.1431,17.669,16.26,1.409,72.8,45.9,-3.56,398.13582,"CJ0523","Posi","Sigma","HMDB0001185"
"ldlr_serum_apr2022","2023-04","Serum","SM(d18:1/16:0)","C39H79N2O6P","Posi",703.56973,4.36,3.693,0.667,85.4,9.3,-7.31,702.56244,"CJ0923","Posi","Lipids","HMDB0010169"
"ldlr_serum_apr2022","2023-04","Serum","SNH","C13H20N6O6","Posi",357.14546,1.881,NA,NA,65.8,8.3,-17.53,356.13819,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Saccharin","C7H5NO3S","Nega",181.9918,2.126,NA,NA,92.6,56.8,0.32,182.99907,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Salsolinol","C10H13NO2","Posi",180.10177,3.133,NA,NA,50.7,7.5,-0.78,179.09449,"CJ0526","not detected in both","Sigma","HMDB0042012"
"ldlr_serum_apr2022","2023-04","Serum","Sorbic acid","C6H8O2","Posi",113.05904,9.979,NA,NA,74.4,27,-5.97,112.05176,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Spermidine","C7H19N3","Posi",146.16485,14.087,13.97,0.116999999999999,80.5,50.4,-2.23,145.15757,"CJ0538","Posi","Sigma","HMDB0001257"
"ldlr_serum_apr2022","2023-04","Serum","Spermine","C10H26N4","Posi",203.22205,11.54,6.95,4.59,94.3,82,-4.55,202.21483,"CJ0539","Nega","Sigma","HMDB0001256"
"ldlr_serum_apr2022","2023-04","Serum","Spironolactone","C24H32O4S","Posi",417.21467,2.53,NA,NA,63.1,8.2,12.59,416.20737,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Stearic acid","C18H36O2","Nega",283.26362,1.849,2.07,-0.221,95.6,9.8,-2.23,284.2709,"CJ0149","Nega","Sigma","HMDB0000827"
"ldlr_serum_apr2022","2023-04","Serum","Suberic acid","C8H14O4","Nega",173.08223,12.278,12.46,-0.182,84.3,9.2,1.71,174.08951,"CJ0544","Both","Sigma","HMDB0000893"
"ldlr_serum_apr2022","2023-04","Serum","Sulfamethazine","C12H14N4O2S","Posi",279.08944,8.247,NA,NA,52.9,44.9,-5.69,278.08217,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Sulfoglycolithocholate(2-)","C26H43NO7S","Nega",512.2682,2.48,2.71,-0.23,69.3,8.5,-1.06,513.27548,"CJ0605",NA,"Bile acids","HMDB0062801"
"ldlr_serum_apr2022","2023-04","Serum","TQH","C15H24N6O6","Posi",385.1767,1.862,NA,NA,60.9,8,-16.43,384.16942,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Taurine","C2H7NO3S","Nega",124.00746,12.092,10.55,1.542,89.9,9.5,0.58,125.01474,"CJ0550","Both","Sigma","HMDB0000251"
"ldlr_serum_apr2022","2023-04","Serum","Taurine","C2H7NO3S","Posi",126.02142,4.141,10.55,-6.409,80.6,30.8,-4.16,125.01414,"CJ0550","Both","Sigma","HMDB0000251"
"ldlr_serum_apr2022","2023-04","Serum","Taurocholic acid","C26H45NO7S","Posi",516.29518,2.667,2.71,-0.0430000000000001,70.2,48.3,-6.81,515.28816,"CJ0611",NA,"Bile acids","HMDB0000036"
"ldlr_serum_apr2022","2023-04","Serum","Taurodeoxycholic acid","C26H45NO6S","Nega",498.28947,3.707,3.08,0.627,82.8,70.2,-0.03,499.29674,"CJ0613",NA,"Bile acids","HMDB0000896"
"ldlr_serum_apr2022","2023-04","Serum","Taurodeoxycholic acid","C26H45NO6S","Posi",500.3009,2.545,3.08,-0.535,68.4,43.9,-6.1,499.29372,"CJ0613",NA,"Bile acids","HMDB0000896"
"ldlr_serum_apr2022","2023-04","Serum","Testosterone enanthate","C26H40O3","Posi",401.30322,2.371,NA,NA,68.2,8.4,-4.19,400.29607,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Tetracaine","C15H24N2O2","Posi",265.19015,3.365,NA,NA,96.6,87.5,-3.43,264.18287,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Tetradecanedioic acid","C14H26O4","Nega",257.17606,3.001,3.0225,-0.0215000000000001,83.7,9.2,0.88,258.18334,"CJ1165",NA,"DDA","HMDB0000872"
"ldlr_serum_apr2022","2023-04","Serum","Tetradecenoic acid","C14H26O2","Posi",227.19968,2.345,2.17,0.175,74.7,8.7,-1.25,226.193,"CJ0653","Nega","fatty acids","HMDB0302697"
"ldlr_serum_apr2022","2023-04","Serum","Tetrahydrocortisol","C21H34O5","Posi",367.24608,2.405,2.89,-0.485,76.5,28.3,-4.9,366.23883,"CJ0049","Nega","Sigma","HMDB0000949"
"ldlr_serum_apr2022","2023-04","Serum","Thymine","C5H6N2O2","Posi",127.04977,5.923,3.62,2.303,89.7,55.8,-2.07,126.04267,"CJ0564","Both","Sigma","HMDB0000262"
"ldlr_serum_apr2022","2023-04","Serum","Traumatic acid","C12H20O4","Posi",229.14299,2.534,2.978,-0.444,53.4,7.7,-1.87,228.13573,"CJ1166","Nega","DDA","HMDB0000933"
"ldlr_serum_apr2022","2023-04","Serum","Triazoxide","C10H6ClN5O","Posi",248.03495,5.428,NA,NA,73.5,8.7,6.4,247.02767,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Tridecanoic acid","C13H26O2","Nega",213.18603,2.259,2.17,0.089,61.8,8.1,0.13,214.19331,"CJ0703","Nega","fatty acids","HMDB0000910"
"ldlr_serum_apr2022","2023-04","Serum","Triethanolamine","C6H15NO3","Posi",150.11224,17.805,NA,NA,90.8,76.8,-1.54,149.10496,"CJ1822",NA,NA,"HMDB0032538"
"ldlr_serum_apr2022","2023-04","Serum","Trigonelline","C7H7NO2","Posi",138.05205,12.823,11.52,1.303,85.6,60.5,-22.98,137.04453,"CJ0574","Both","Sigma","HMDB0000875"
"ldlr_serum_apr2022","2023-04","Serum","Triisopropanolamine","C9H21NO3","Posi",192.15853,3.734,NA,NA,86.7,82.8,-4.54,191.15128,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Trimethylamine N-oxide","C3H9NO","Posi",76.07519,13.954,NA,NA,51.6,7.6,-6.59,75.06792,"CJ1826",NA,NA,"HMDB0000925"
"ldlr_serum_apr2022","2023-04","Serum","Trimethylaminoacetone","C6H13NO","Posi",116.10675,10.447,10.77,-0.323,72,45.4,-2.88,115.09938,"CJ1168","Posi","DDA","HMDB0012296"
"ldlr_serum_apr2022","2023-04","Serum","Trimethylpyrazine","C7H10N2","Posi",123.09078,1.036,1.22,-0.184,52,44.8,-7.29,122.08351,"CJ1169","Posi","DDA","HMDB0031844"
"ldlr_serum_apr2022","2023-04","Serum","Triphenylphosphine oxide","C18H15OP","Posi",279.09232,1.081,NA,NA,88,80.9,-3.63,278.08504,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Tris(2-butoxyethyl) phosphate","C18H39O7P","Posi",399.24381,2.58,NA,NA,69.1,8.5,-17.09,398.23653,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","Uracil","C4H4N2O2","Nega",111.02023,4.664,4.12,0.544,80.7,9,2.02,112.0275,"CJ0580","both","Sigma","HMDB0000300"
"ldlr_serum_apr2022","2023-04","Serum","Uracil","C4H4N2O2","Posi",113.03402,4.095,4.12,-0.0250000000000004,89,55.4,-3.85,112.02685,"CJ0580","both","Sigma","HMDB0000300"
"ldlr_serum_apr2022","2023-04","Serum","Uric acid","C5H4N4O3","Nega",167.02129,9.775,11.76,-1.985,89.3,79.1,1.37,168.02857,"CJ0581","Posi","Sigma","HMDB0000289"
"ldlr_serum_apr2022","2023-04","Serum","Uridine","C9H12N2O6","Nega",243.06634,8.353,6.98,1.373,83.6,67,16.73,244.07362,"CJ0583","Both","Sigma","HMDB0000296"
"ldlr_serum_apr2022","2023-04","Serum","Urocanic acid","C6H6N2O2","Nega",137.0361,16.019,9.31,6.709,56.2,7.8,3.23,138.04337,"CJ0590","Both","Sigma","HMDB0000301"
"ldlr_serum_apr2022","2023-04","Serum","Urocanic acid","C6H6N2O2","Posi",139.04947,8.555,9.31,-0.755000000000001,71.8,8.6,-5.34,138.04219,"CJ0590","Both","Sigma","HMDB0000301"
"ldlr_serum_apr2022","2023-04","Serum","Valeric acid","C5H10O2","Nega",101.06096,3.808,12.75,-8.942,57.9,7.9,1.5,102.06823,"CJ0467","Nega","Sigma","HMDB0000892"
"ldlr_serum_apr2022","2023-04","Serum","Valpromide","C8H17NO","Posi",144.13822,20.859,NA,NA,64.4,8.2,-0.48,143.13095,"CJ1841",NA,NA,"HMDB0259756"
"ldlr_serum_apr2022","2023-04","Serum","Valylproline","C10H18N2O3","Posi",215.13789,12.747,12.36,0.387,52.5,7.6,-5.29,214.13061,"CJ1155","Posi","DDA","HMDB0029135"
"ldlr_serum_apr2022","2023-04","Serum","Vanilloylglycine","C10H11NO5","Posi",226.07057,4.05,NA,NA,52.3,36.3,-1.88,225.0633,"CJ1844",NA,NA,"HMDB0060026"
"ldlr_serum_apr2022","2023-04","Serum","Xanthine","C5H4N4O2","Nega",151.02623,8.848,8.98,-0.132,82.8,9.1,0.51,152.0335,"CJ0595","Both","Sigma","HMDB0000292"
"ldlr_serum_apr2022","2023-04","Serum","Xanthine","C5H4N4O2","Posi",153.04018,11.547,8.98,2.567,82.3,51.4,-3.42,152.03291,"CJ0595","Both","Sigma","HMDB0000292"
"ldlr_serum_apr2022","2023-04","Serum","Xanthurenic acid","C10H7NO4","Nega",204.03028,8.888,3.74,5.148,56.9,25.8,0.23,205.03755,"CJ0598","Nega","Sigma","HMDB0000881"
"ldlr_serum_apr2022","2023-04","Serum","Xanthurenic acid","C10H7NO4","Posi",206.04393,4.706,3.74,0.966,61.7,38.1,-4.34,205.03662,"CJ0598","Nega","Sigma","HMDB0000881"
"ldlr_serum_apr2022","2023-04","Serum","[4]-Gingerol","C15H22O4","Nega",265.14703,4.674,3.32,1.354,57.9,7.9,9.37,266.1543,"CJ0999",NA,"DDA","HMDB0302125"
"ldlr_serum_apr2022","2023-04","Serum","all-cis-4,7,10,13,16-Docosapentaenoic acid","C22H34O2","Nega",329.24864,2.114,NA,NA,78.6,48.2,0.1,330.25591,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","alpha-D-Glucose","C6H12O6","Nega",179.05585,13.918,12.69,1.228,67.6,45.5,-1.43,180.06313,"CJ0277","Both","Sigma","HMDB0000122"
"ldlr_serum_apr2022","2023-04","Serum","aminoisophthalic acid isomer","C8H7NO4","Nega",180.03142,3.76,NA,NA,84.1,9.2,6.58,181.0387,"CJ1370",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","beta-Alanine","C3H7NO2","Nega",88.04026,13.616,14.32,-0.704000000000001,89.6,9.5,-1.58,89.04754,"CJ0138","Both","Sigma","HMDB0000056"
"ldlr_serum_apr2022","2023-04","Serum","beta-Alanine","C3H7NO2","Posi",90.05472,14.373,14.32,0.052999999999999,77.3,8.9,-2.6,89.04745,"CJ0138","Both","Sigma","HMDB0000056"
"ldlr_serum_apr2022","2023-04","Serum","beta-Damascenone","C13H18O","Posi",191.14202,2.331,2.27,0.0609999999999999,66.2,47.4,-5.09,190.1348,"CJ1040","Posi","DDA","HMDB0013804"
"ldlr_serum_apr2022","2023-04","Serum","bicyclo[2.2.2]oct-2-en-1-yl 4-methylbenzene-1-sulfonate","C15H18O3S","Posi",279.09979,1.086,NA,NA,68,24.2,-18.53,278.09251,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","c19:4","C19H30O2","Posi",291.23033,2.377,2.11,0.267,54.9,22.9,-6.17,290.22279,"CJ0667","Nega","fatty acids",NA
"ldlr_serum_apr2022","2023-04","Serum","cetrimonium","C19H41N","Posi",284.32916,8.304,8.16,0.144,93.6,9.7,-7.11,283.32189,"CJ1043","Posi","DDA",NA
"ldlr_serum_apr2022","2023-04","Serum","cis-2-Methylaconitate","C7H8O6","Nega",187.02529,14.952,14.37,0.582000000000001,66.6,45.4,2.52,188.03256,"CJ1045","Nega","DDA","HMDB0006357"
"ldlr_serum_apr2022","2023-04","Serum","cis-5-Tetradecenoylcarnitine","C21H39NO4","Posi",370.29292,3.825,3.75,0.0750000000000002,59.7,8,-6.12,369.28565,"CJ0623","Posi","Carnitines","HMDB0002014"
"ldlr_serum_apr2022","2023-04","Serum","clonazolam","C17H12ClN5O2","Posi",354.07582,13.754,13.37,0.384,54,7.7,1.67,353.06854,"CJ1047","Posi","DDA",NA
"ldlr_serum_apr2022","2023-04","Serum","corey pg-lactone diol isomer","C15H24O4","Posi",269.17416,2.411,NA,NA,60.8,23.5,-1.68,268.16701,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","dihete isomer","C20H32O4","Posi",337.23539,3.484,NA,NA,69.8,24.4,-5.65,336.22816,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","diketo-metribuzin isomer","C7H12N4O2","Posi",185.10297,6.298,NA,NA,55.8,45.5,-2.03,184.09565,"CJ1486",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","ethyl 2-amino-8h-indeno[2,1-b]thiophene-3-carboxylate isomer","C14H13NO2S","Posi",260.07308,15.1,NA,NA,54.2,45.2,-3.46,259.0658,"CJ1522",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate isomer","C12H17N3O3","Posi",252.1362,2.499,NA,NA,57.4,37.2,7.72,251.12893,"CJ1523",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","ethyl 2-nitro-3-(4-nitrophenyl)acrylate","C11H10N2O6","Nega",265.0504,3.797,NA,NA,77,8.8,14.23,266.05767,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","ethyl 3-[(1-benzyl-4-piperidyl)amino]-2-cyanoacrylate","C18H23N3O2","Nega",312.17197,2.109,NA,NA,60.5,65.2,0.7,313.17925,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","ethyl 3-cyano-2-[(2-{[5-(2-furyl)-1,3,4-oxadiazol-2-yl]sulfanyl}acetyl)amino]-4,7-dihydrothieno[2,3-c]pyridine-6(5H)-carboxylate","C19H17N5O5S2","Posi",460.07273,11.946,NA,NA,50.7,62.3,-3.6,459.06546,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","ethyl 5-[3-(dimethylamino)allanoyl]-2-phenyl-1,3-thiazole-4-carboxylate","C17H18N2O3S","Posi",331.10964,15.112,NA,NA,69.8,8.5,-4.38,330.10237,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","ethyl serine isomer","C5H11NO3","Posi",134.08071,11.973,NA,NA,81.5,9.1,-1.99,133.07363,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","fructosyl-glycine isomer","C8H15NO7","Posi",238.09253,10.174,NA,NA,50.2,22.5,1.91,237.0853,"CJ1538",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","gamma-Aminobutyric acid","C5H11NO2","Posi",118.08541,9.413,10.16,-0.747,89.4,9.5,-7.24,117.07813,"CJ0389","Posi","Sigma","HMDB0002141"
"ldlr_serum_apr2022","2023-04","Serum","gamma-Glutamyltyrosine","C14H18N2O6","Posi",311.1249,1.851,NA,NA,70.8,8.5,3.68,310.11763,"CJ1546",NA,NA,"HMDB0011741"
"ldlr_serum_apr2022","2023-04","Serum","gamma-Linolenic acid","C18H30O2","Nega",277.21739,2.182,2.08,0.102,82.3,9.1,0.29,278.22466,"CJ0269","Nega","Sigma","HMDB0003073"
"ldlr_serum_apr2022","2023-04","Serum","gamma-Linolenic acid","C18H30O2","Posi",279.23055,2.196,2.08,0.116,62.5,46.7,-4.86,278.22323,"CJ0269","Nega","Sigma","HMDB0003073"
"ldlr_serum_apr2022","2023-04","Serum","glu gly isomer","C7H12N2O5","Posi",205.08091,10.146,NA,NA,60.3,23.4,-7.14,204.07316,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","glycodehydrocholate","C26H37NO6","Posi",460.26775,2.452,2.38,0.0720000000000001,50,7.5,-3.52,459.26047,"CJ0603",NA,"Bile acids",NA
"ldlr_serum_apr2022","2023-04","Serum","hydroxytetradecadienoyl-carnitine isomer","C21H37NO5","Posi",384.27396,2.36,NA,NA,80,9,-1.25,383.26669,"CJ1598",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","hydroxyvalerylglycine","C7H13NO4","Posi",176.09278,2.861,2.58,0.281,60.8,42.7,5.77,175.08547,"CJ1094",NA,"DDA","HMDB0094717"
"ldlr_serum_apr2022","2023-04","Serum","indole-quinone isomer","C8H5NO2","Posi",148.0387,2.293,NA,NA,72.8,43.4,-4.13,147.03142,"CJ1607",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","indoline-2-carboxylic acid","C9H9NO2","Posi",164.0702,9.524,NA,NA,79.6,49.8,-2.88,163.06286,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","irgafos 168","C42H63O3P","Posi",647.45565,2.281,2.24,0.0409999999999999,66.1,24,-4.82,646.44837,"CJ1100","Posi","DDA",NA
"ldlr_serum_apr2022","2023-04","Serum","irganox 330","C54H78O3","Nega",773.58911,2.229,2.14,0.089,58.4,44.3,1.67,774.59639,"CJ1101","Nega","DDA",NA
"ldlr_serum_apr2022","2023-04","Serum","isovaleroylglycine isomer","C7H13NO3","Nega",158.08254,5.796,NA,NA,86.2,37.3,1.75,159.08982,"CJ1620",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","laurolactam","C12H23NO","Posi",198.18417,2.333,2.26,0.0730000000000004,89.4,9.5,-5.37,197.17691,"CJ1110","Posi","DDA",NA
"ldlr_serum_apr2022","2023-04","Serum","mannosyl-glycerate","C9H16O9","Posi",269.08683,9.186,NA,NA,53.7,22.8,0.47,268.07956,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","mescaline isomer","C11H17NO3","Posi",212.12667,2.723,NA,NA,72,8.6,-6.6,211.11945,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","methyl 2-acetyl-3-oxodecanoate isomer","C13H22O4","Posi",243.15817,3.61,NA,NA,50.1,7.5,-4.93,242.15061,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","methyl 3-(ethylthio)-4-hydroxyimino-6,6-dimethyl-4,5,6,7-tetrahydrobenzo[c]thiophene-1-carboxylate","C14H19NO3S2","Posi",314.08362,12.552,NA,NA,71.1,8.6,-13.74,313.07633,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","methyl farnesoate isomer","C16H26O2","Posi",251.19922,3.481,NA,NA,65.8,57.3,0.47,250.1934,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","myo-Inositol","C6H12O6","Nega",179.05625,15.233,15.11,0.123000000000001,66.5,45.3,0.75,180.06352,"CJ0401","Nega","Sigma","HMDB0000211"
"ldlr_serum_apr2022","2023-04","Serum","n-formylanthranilic acid isomer","C8H7NO3","Posi",166.05056,13.942,NA,NA,60.6,46.4,4.16,165.04328,"CJ1718",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","o-Toluidine","C7H9N","Posi",108.08038,1.068,NA,NA,66.2,43.6,-2.89,107.07319,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","oleoyl ethyl amide","C20H39NO","Posi",310.30841,2.341,NA,NA,69.9,8.5,-6.46,309.30117,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","p-Acetaminobenzaldehyde","C9H9NO2","Posi",164.07042,4.028,3.534,0.494,65.1,23.9,-1.83,163.06303,"CJ1023",NA,"DDA","HMDB0341370"
"ldlr_serum_apr2022","2023-04","Serum","pentalenic acid","C15H22O3","Posi",251.16327,2.392,2.351,0.0409999999999999,75.2,46.6,-3.7,250.15597,"CJ1148",NA,"DDA",NA
"ldlr_serum_apr2022","2023-04","Serum","prenylbenzoquinone isomer","C11H12O2","Posi",177.0901,2.689,NA,NA,72.4,61.8,-4.77,176.08289,"CJ1767",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","pro asp isomer","C9H14N2O5","Posi",231.09821,2.914,NA,NA,56.7,37.1,2.51,230.09085,"CJ1768",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","pro thr isomer","C9H16N2O4","Posi",217.1191,7.056,NA,NA,53.2,63,3.7,216.11181,"CJ1771",NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","pyrazole","C3H4N2","Posi",69.04466,3.756,NA,NA,91.3,60.6,-2.97,68.03725,"CJ0496","not detected in both","Sigma","HMDB0256947"
"ldlr_serum_apr2022","2023-04","Serum","thieno[2,3-d]pyrimidin-4(3H)-one","C6H4N2OS","Nega",150.99805,6.091,NA,NA,53.3,43.6,5.91,152.00533,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","trans-Aconitic acid","C6H6O6","Nega",173.00948,15.043,14.63,0.412999999999998,54.2,43.7,1.82,174.01675,"CJ0569","Nega","Sigma","HMDB0000958"
"ldlr_serum_apr2022","2023-04","Serum","{(1R,2R)-2-[(2Z)-5-(Hexopyranosyloxy)-2-penten-1-yl]-3-oxocyclopentyl}acetic acid","C18H28O9","Nega",387.16653,2.993,NA,NA,71.7,65.4,1.23,388.17381,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","{3,5-dimethyl-4-[(1-methyl-1H-imidazol-2-yl)thio]-1H-pyrazol-1-yl}(4-methylphenyl)methanone","C17H18N4OS","Posi",349.10958,15.43,NA,NA,71.2,8.6,0.63,326.12034,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","α-Hydroxyhippuric acid","C9H9NO4","Posi",196.05969,7.261,NA,NA,86.1,9.3,-3.36,195.0525,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","α-Methylhistamine","C6H11N3","Posi",126.1023,1.703,NA,NA,60.8,42.7,-2.17,125.09503,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","α-Phthalimidopropiophenone","C17H13NO3","Posi",280.09565,1.092,NA,NA,57.7,45.8,-4.21,279.08837,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","β-Alanine","C3H7NO2","Nega",88.04048,12.002,NA,NA,86.4,9.3,0.93,89.04776,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","β-D-Glucopyranuronic acid","C6H10O7","Nega",193.03536,3.024,NA,NA,50.7,58,-0.1,194.04263,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","β-Muricholic acid","C24H40O5","Nega",407.27988,6.142,NA,NA,89.7,9.5,-1.02,408.28716,NA,NA,NA,NA
"ldlr_serum_apr2022","2023-04","Serum","δ-Valerolactam","C5H9NO","Posi",100.07506,6.599,NA,NA,69.6,48,-5.44,99.06788,NA,NA,NA,NA
